name,title,default_crs,bbox_raw
datafinder.stats.govt.nz:layer-25739,Regional Council 2006,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.13865384410903 -47.7240465130542</ns0:LowerCorner><ns0:UpperCorner>178.8362089165563 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25740,Regional Council 2001,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.1344579380732 -47.734743645013566</ns0:LowerCorner><ns0:UpperCorner>178.80482395739196 -33.93470468732294</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25741,Area Unit 2001,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.1344579380732 -47.734743645013566</ns0:LowerCorner><ns0:UpperCorner>178.80482395739196 -33.93470468732294</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25742,Area Unit 2006,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.13865384410903 -47.7240465130542</ns0:LowerCorner><ns0:UpperCorner>178.8362089165563 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25743,Area Unit 2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25744,Meshblock 2001,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.94339214099492 -47.63046395996303</ns0:LowerCorner><ns0:UpperCorner>184.62077855199624 -33.93470468732294</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25746,Meshblock 2006,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437544116 -47.620123577475695</ns0:LowerCorner><ns0:UpperCorner>184.62095291288048 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25747,Meshblock boundaries 2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27506,Wards 2013 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27771,Area Unit 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27772,Community Board 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27773,Constituency 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27774,Meshblock 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27776,Maori Constituency 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27777,Regional Council 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27778,Territorial Authority 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27779,Subdivision 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27780,Urban Area 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27781,Ward 2017 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-27782,Meshblock Higher Geographies 2017 (high definition),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-64334,Age and income in 2013 by TALB2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-64335,Age and income in 2006 by TALB2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-64336,Age and income in 2001 by TALB2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8347,Meshblock 2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8387,Counts of Te Reo speakers of Maori descent by Meshblock,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8405,Regional Council 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8406,Ward 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8407,Urban Area 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8408,Subdivision 2016 (generalised version),urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8409,Territorial Authority 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8410,Constituencies 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8411,Community Board 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8412,Area Unit 2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8413,Meshblock  2016 Generalised Version,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8414,Meshblock Higher Geographies 2016 High Definition,urn:ogc:def:crs:EPSG::4167,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364376515284 -47.724045517</ns0:LowerCorner><ns0:UpperCorner>184.62095317036113 -33.9584980999999</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8437,Population by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8440,Years at usual residence by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8441,Usual residence 5 years ago by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8442,Birthplace by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8443,Years since arriving in NZ by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8444,Languages by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8445,Maori descent by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8446,Sex by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8447,Age by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-8448,Ethnic group by meshblock (2013 Census),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87718,Area Unit 2004,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437544116 -47.620123577475695</ns0:LowerCorner><ns0:UpperCorner>184.62095291288048 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87719,Urban Area 2004,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.13865384410903 -47.7240465130542</ns0:LowerCorner><ns0:UpperCorner>178.8362089165563 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87752,Area Unit 2015_V1_00 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582317 -47.2230467555805</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87753,Regional council 2015_V1_00 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582317 -47.2230467555805</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87754,Territorial Authority 2015_V1_00 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582317 -47.2230467555805</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87757,NEET Youths by Area Unit 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>167.099713544783 -47.2694314634009</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87759,NEET Pacific Island Youths by Area Unit 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>167.30715095198335 -46.674476432307046</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87762,NEET Pacific Youths by Area Unit 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>167.30715095198335 -46.674476432307046</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87763,NEET Maori youths by Area Unit 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>167.17351021865 -46.5956439748315</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87765,NEET Mothers by Area Unit 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>167.17351021865 -46.5956439748315</ns0:LowerCorner><ns0:UpperCorner>184.09427442092496 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87767,NEET Pacific Island Youths by Territorial Authority 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87768,NEET Youths by Territorial Authority 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87796,NEET Mothers by Territorial Authority 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-87883,District Health Board 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-88076,"Incidence rates of work-related injury claims by geographic region, 2016",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-88082,NEET Mothers by Regional Council 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-88086,NEET Youths by Regional Council 2015,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28999351365612</ns0:LowerCorner><ns0:UpperCorner>178.57724448433538 -34.392629183115886</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92193,Community Board 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92194,Community Board 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92195,Constituency 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92196,Constituency 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92197,Meshblock 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92198,Meshblock 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92199,Meshblock 2018 (high definition),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92200,Meshblock Higher Geographies 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92201,Meshblock Higher Geographies 2018 (high definition),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
