SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_workplace_address,SA32023_V1_00_NAME_workplace_address,SA32023_V1_00_NAME_ASCII_workplace_address,_2018_Work_at_home,_2018_Drive_a_private_car_truck_or_van,_2018_Drive_a_company_car_truck_or_van,_2018_Passenger_in_a_car_truck_van_or_company_bus,_2018_Public_bus,_2018_Train,_2018_Bicycle,_2018_Walk_or_jog,_2018_Ferry,_2018_Other,_2018_Total_stated,_2023_Work_at_home,_2023_Drive_a_private_car_truck_or_van,_2023_Drive_a_company_car_truck_or_van,_2023_Passenger_in_a_car_truck_van_or_company_bus,_2023_Public_bus,_2023_Train,_2023_Bicycle,_2023_Walk_or_jog,_2023_Ferry,_2023_Other,_2023_Total_stated
50790,Sunnynook,Sunnynook,51210,Westmere,Westmere,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50790,Sunnynook,Sunnynook,51230,Grafton,Grafton,-999,21,-999,-999,15,-999,-999,-999,-999,-999,36,-999,27,-999,-999,9,-999,-999,-999,-999,-999,39
50790,Sunnynook,Sunnynook,51300,Avondale (Auckland),Avondale (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
50790,Sunnynook,Sunnynook,51320,Kelston,Kelston,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50790,Sunnynook,Sunnynook,51340,Glen Eden,Glen Eden,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50790,Sunnynook,Sunnynook,51350,New Lynn,New Lynn,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50790,Sunnynook,Sunnynook,51380,Grey Lynn,Grey Lynn,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,9,-999,-999,9,-999,-999,-999,-999,-999,18
50790,Sunnynook,Sunnynook,51390,Eden Terrace,Eden Terrace,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50790,Sunnynook,Sunnynook,51400,Remuera,Remuera,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50790,Sunnynook,Sunnynook,51410,Kingsland,Kingsland,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50790,Sunnynook,Sunnynook,51420,Newmarket,Newmarket,-999,21,6,-999,12,-999,-999,-999,-999,-999,42,-999,21,-999,-999,12,-999,-999,-999,-999,-999,36
50790,Sunnynook,Sunnynook,51430,Mount Eden,Mount Eden,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50790,Sunnynook,Sunnynook,51440,Mount Albert,Mount Albert,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50790,Sunnynook,Sunnynook,51460,Epsom,Epsom,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50790,Sunnynook,Sunnynook,51490,Greenlane,Greenlane,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50790,Sunnynook,Sunnynook,51560,Blockhouse Bay,Blockhouse Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50790,Sunnynook,Sunnynook,51570,Onehunga,Onehunga,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50790,Sunnynook,Sunnynook,51660,Saint Johns,Saint Johns,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50790,Sunnynook,Sunnynook,51700,Ellerslie,Ellerslie,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
50790,Sunnynook,Sunnynook,51710,Mount Wellington,Mount Wellington,-999,15,9,-999,-999,-999,-999,-999,-999,-999,27,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,33
50790,Sunnynook,Sunnynook,51750,Penrose,Penrose,-999,33,9,-999,-999,-999,-999,-999,-999,-999,45,-999,21,9,-999,-999,-999,-999,-999,-999,-999,36
50790,Sunnynook,Sunnynook,51820,East Tamaki,East Tamaki,-999,24,12,-999,-999,-999,-999,-999,-999,-999,36,-999,21,6,-999,-999,-999,-999,-999,-999,-999,30
50790,Sunnynook,Sunnynook,51830,Ōtāhuhu,Otahuhu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50790,Sunnynook,Sunnynook,51960,Māngere,Mangere,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30
50790,Sunnynook,Sunnynook,52000,Flat Bush,Flat Bush,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50790,Sunnynook,Sunnynook,52030,Manukau,Manukau,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50790,Sunnynook,Sunnynook,52060,Wiri,Wiri,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50480,Orewa,Orewa,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,50520,Silverdale (Auckland),Silverdale (Auckland),-999,27,12,-999,-999,-999,-999,-999,-999,-999,39,-999,30,9,-999,-999,-999,-999,-999,-999,-999,42
50800,Unsworth Heights,Unsworth Heights,50530,Dairy Flat,Dairy Flat,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50800,Unsworth Heights,Unsworth Heights,50610,Kumeū,Kumeu,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50800,Unsworth Heights,Unsworth Heights,50620,Albany,Albany,-999,138,-999,15,18,-999,-999,-999,-999,-999,180,-999,141,9,21,18,-999,-999,-999,-999,-999,195
50800,Unsworth Heights,Unsworth Heights,50630,Pāremoremo,Paremoremo,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,50640,Schnapper Rock,Schnapper Rock,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,50650,Greenhithe,Greenhithe,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50700,Oteha,Oteha,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50710,Browns Bay,Browns Bay,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,21,6,-999,-999,-999,-999,-999,-999,-999,33
50800,Unsworth Heights,Unsworth Heights,50730,Pinehill,Pinehill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50800,Unsworth Heights,Unsworth Heights,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,312,69,15,15,-999,12,18,-999,9,447,-999,270,39,18,12,-999,9,21,-999,9,372
50800,Unsworth Heights,Unsworth Heights,50760,Windsor Park,Windsor Park,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50800,Unsworth Heights,Unsworth Heights,50770,Mairangi Bay,Mairangi Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50790,Sunnynook,Sunnynook,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,50800,Unsworth Heights,Unsworth Heights,264,21,12,-999,-999,-999,-999,-999,-999,-999,309,678,39,12,-999,-999,-999,-999,6,-999,-999,738
50800,Unsworth Heights,Unsworth Heights,50810,Forrest Hill,Forrest Hill,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50830,Totara Vale,Totara Vale,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,50840,Glenfield,Glenfield,-999,177,27,18,18,-999,-999,-999,-999,-999,243,-999,177,30,24,15,-999,-999,-999,-999,-999,249
50800,Unsworth Heights,Unsworth Heights,50890,Whenuapai,Whenuapai,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50900,Beach Haven,Beach Haven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50910,Hobsonville,Hobsonville,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
50800,Unsworth Heights,Unsworth Heights,50920,West Harbour,West Harbour,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,50930,Westgate,Westgate,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
50800,Unsworth Heights,Unsworth Heights,50940,Massey,Massey,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,50960,Henderson,Henderson,-999,42,6,-999,-999,-999,-999,-999,-999,-999,54,-999,48,-999,-999,-999,-999,-999,-999,-999,-999,57
50800,Unsworth Heights,Unsworth Heights,50980,Te Atatū South,Te Atatu South,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,50990,Bayview (Auckland),Bayview (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51000,Milford,Milford,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36
50800,Unsworth Heights,Unsworth Heights,51010,Takapuna,Takapuna,-999,162,9,9,39,-999,-999,-999,-999,-999,225,-999,153,9,9,21,-999,-999,-999,-999,-999,195
50800,Unsworth Heights,Unsworth Heights,51020,Birkdale,Birkdale,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,51030,Hillcrest (Auckland),Hillcrest (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51040,Northcote (Auckland),Northcote (Auckland),-999,42,-999,-999,-999,-999,-999,-999,-999,-999,48,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,51
50800,Unsworth Heights,Unsworth Heights,51050,Birkenhead,Birkenhead,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
50800,Unsworth Heights,Unsworth Heights,51100,Chatswood,Chatswood,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51120,Devonport,Devonport,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,51130,Stanley Point,Stanley Point,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,51150,Auckland City Centre,Auckland City Centre,-999,135,15,12,237,-999,-999,-999,-999,-999,405,-999,102,12,6,180,-999,-999,-999,-999,-999,300
50800,Unsworth Heights,Unsworth Heights,51170,Ponsonby,Ponsonby,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51180,Freemans Bay,Freemans Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51200,Parnell,Parnell,-999,18,-999,-999,6,-999,-999,-999,-999,-999,27,-999,9,-999,-999,6,-999,-999,-999,-999,-999,21
50800,Unsworth Heights,Unsworth Heights,51230,Grafton,Grafton,-999,24,-999,-999,9,-999,-999,-999,-999,-999,39,-999,27,-999,-999,12,-999,-999,-999,-999,-999,39
50800,Unsworth Heights,Unsworth Heights,51300,Avondale (Auckland),Avondale (Auckland),-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30
50800,Unsworth Heights,Unsworth Heights,51320,Kelston,Kelston,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51350,New Lynn,New Lynn,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51380,Grey Lynn,Grey Lynn,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,9,-999,-999,6,-999,-999,-999,-999,-999,21
50800,Unsworth Heights,Unsworth Heights,51390,Eden Terrace,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,51400,Remuera,Remuera,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50800,Unsworth Heights,Unsworth Heights,51410,Kingsland,Kingsland,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51420,Newmarket,Newmarket,-999,27,-999,-999,12,-999,-999,-999,-999,-999,45,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
50800,Unsworth Heights,Unsworth Heights,51430,Mount Eden,Mount Eden,-999,15,9,-999,-999,-999,-999,-999,-999,-999,24,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,51440,Mount Albert,Mount Albert,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,51460,Epsom,Epsom,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
50800,Unsworth Heights,Unsworth Heights,51490,Greenlane,Greenlane,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51530,Mount Roskill,Mount Roskill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50800,Unsworth Heights,Unsworth Heights,51550,Royal Oak (Auckland),Royal Oak (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51570,Onehunga,Onehunga,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,51660,Saint Johns,Saint Johns,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,51700,Ellerslie,Ellerslie,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50800,Unsworth Heights,Unsworth Heights,51710,Mount Wellington,Mount Wellington,-999,24,12,-999,-999,-999,-999,-999,-999,-999,39,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30
50800,Unsworth Heights,Unsworth Heights,51750,Penrose,Penrose,-999,33,21,-999,-999,-999,-999,-999,-999,-999,60,-999,18,12,-999,-999,-999,-999,-999,-999,-999,36
50800,Unsworth Heights,Unsworth Heights,51820,East Tamaki,East Tamaki,-999,21,12,-999,-999,-999,-999,-999,-999,-999,33,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30
50800,Unsworth Heights,Unsworth Heights,51830,Ōtāhuhu,Otahuhu,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,51960,Māngere,Mangere,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,39
50800,Unsworth Heights,Unsworth Heights,51970,Franklin Central,Franklin Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50800,Unsworth Heights,Unsworth Heights,52030,Manukau,Manukau,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,52060,Wiri,Wiri,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
50800,Unsworth Heights,Unsworth Heights,52110,Takanini,Takanini,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50810,Forrest Hill,Forrest Hill,50420,Warkworth,Warkworth,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,50480,Orewa,Orewa,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50520,Silverdale (Auckland),Silverdale (Auckland),-999,21,9,-999,-999,-999,-999,-999,-999,-999,33,-999,39,15,-999,-999,-999,-999,-999,-999,-999,57
50810,Forrest Hill,Forrest Hill,50530,Dairy Flat,Dairy Flat,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50540,Red Beach,Red Beach,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50570,Stanmore Bay,Stanmore Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50610,Kumeū,Kumeu,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,50620,Albany,Albany,-999,126,-999,9,21,-999,-999,-999,-999,-999,162,-999,150,12,9,24,-999,-999,-999,-999,-999,195
50810,Forrest Hill,Forrest Hill,50630,Pāremoremo,Paremoremo,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50640,Schnapper Rock,Schnapper Rock,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50660,Long Bay,Long Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50670,Torbay-Waiake,Torbay-Waiake,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50680,Fairview Heights,Fairview Heights,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50690,Northcross,Northcross,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50700,Oteha,Oteha,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50710,Browns Bay,Browns Bay,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,36
50810,Forrest Hill,Forrest Hill,50720,Rothesay Bay,Rothesay Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50810,Forrest Hill,Forrest Hill,50730,Pinehill,Pinehill,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50740,Murrays Bay,Murrays Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50810,Forrest Hill,Forrest Hill,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,348,69,18,21,-999,-999,-999,-999,-999,465,-999,315,57,15,24,-999,-999,-999,-999,6,417
50810,Forrest Hill,Forrest Hill,50760,Windsor Park,Windsor Park,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
50810,Forrest Hill,Forrest Hill,50770,Mairangi Bay,Mairangi Bay,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,50780,Campbells Bay,Campbells Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50790,Sunnynook,Sunnynook,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,27,-999,-999,-999,-999,-999,6,-999,-999,36
50810,Forrest Hill,Forrest Hill,50800,Unsworth Heights,Unsworth Heights,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50810,Forrest Hill,Forrest Hill,50810,Forrest Hill,Forrest Hill,384,72,21,-999,-999,-999,-999,21,-999,-999,498,1089,72,15,-999,6,-999,-999,21,-999,-999,1209
50810,Forrest Hill,Forrest Hill,50820,Castor Bay,Castor Bay,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
50810,Forrest Hill,Forrest Hill,50830,Totara Vale,Totara Vale,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,50840,Glenfield,Glenfield,-999,258,48,27,15,-999,-999,27,-999,9,390,-999,276,39,24,15,-999,-999,15,-999,-999,378
50810,Forrest Hill,Forrest Hill,50880,Swanson,Swanson,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50890,Whenuapai,Whenuapai,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,50900,Beach Haven,Beach Haven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50910,Hobsonville,Hobsonville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36
50810,Forrest Hill,Forrest Hill,50920,West Harbour,West Harbour,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50810,Forrest Hill,Forrest Hill,50930,Westgate,Westgate,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,24
50810,Forrest Hill,Forrest Hill,50950,Te Atatū Peninsula,Te Atatu Peninsula,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50810,Forrest Hill,Forrest Hill,50960,Henderson,Henderson,-999,42,12,-999,-999,-999,-999,-999,-999,-999,54,-999,45,9,-999,-999,-999,-999,-999,-999,-999,63
50810,Forrest Hill,Forrest Hill,50990,Bayview (Auckland),Bayview (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50810,Forrest Hill,Forrest Hill,51000,Milford,Milford,-999,84,9,15,-999,-999,-999,9,-999,-999,120,-999,90,-999,9,12,-999,-999,12,-999,-999,132
50810,Forrest Hill,Forrest Hill,51010,Takapuna,Takapuna,-999,360,21,12,66,-999,6,15,-999,6,489,-999,348,15,21,69,-999,15,18,-999,-999,489
50810,Forrest Hill,Forrest Hill,51020,Birkdale,Birkdale,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
50810,Forrest Hill,Forrest Hill,51030,Hillcrest (Auckland),Hillcrest (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
